id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability,mitigations,qualifiers,mental_disorder_partially,deaf_15-17,unjust_provocation_moderate,unjust_provocation_mild,age_15-17,age_12-14,discretionary_mitigation,deaf_18-21,unjust_provocation_severe,failed_crime,femicide,tradition,premeditated_kill,relative,to_cover_another_crime,blood_feud,public_servant,monstrous,destructive,child,sentence_type,sentence_amount,is_fixed_term
99,25-34,Female,Turk,Rent,False,False,False,True,False,False,True,False,True,True,True,Middle School,Single,Employed,1,1,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
100,25-34,Male,Turk,Houseowner,False,False,False,True,False,False,False,False,True,True,False,Middle School,Married,Retired,1,1,0,0,100.0,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
101,45-54,Male,Turk,Houseowner,False,False,False,False,False,False,True,True,False,True,True,Primary School,Married,Retired,3,1,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
102,45-54,Male,Other,Houseowner,True,False,True,False,False,False,False,True,True,False,True,Middle School,Married,Employed,2,2,0,0,100.0,[],['tradition'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
103,25-34,Female,Turk,Houseowner,False,False,True,False,False,False,False,False,True,True,True,High School,Divorced,Employed,3,1,0,0,100.0,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
104,15-17,Female,Other,Rent,True,False,False,False,False,False,False,False,True,False,True,Primary School,Single,Student,0,0,0,0,100.0,"['age_15-17', 'discretionary_mitigation']",[],False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,201,True
105,35-44,Male,Turk,Houseowner,True,False,False,False,True,False,False,True,True,True,False,High School,Single,Retired,1,3,0,0,99.62,"['mental_disorder_partially', 'discretionary_mitigation']",['premeditated_kill'],True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,250,True
106,35-44,Male,Turk,Rent,False,False,True,False,True,False,True,True,False,True,True,Primary School,Married,Retired,0,1,0,0,100.0,"['mental_disorder_partially', 'discretionary_mitigation']",[],True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,252,True
107,45-54,Female,Turk,Rent,True,True,False,False,False,False,True,False,True,False,True,Primary School,Married,Employed,1,1,0,0,99.21,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
108,18-24,Male,Other,Rent,True,False,False,True,False,False,False,False,True,True,True,Literate without schooling,Married,Employed,0,1,0,0,97.32,['discretionary_mitigation'],['to_cover_another_crime'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Life Imprisonment,0,False
109,55-64,Male,Other,Houseowner,False,False,False,False,False,False,False,True,False,False,True,Primary School,Single,Employed,1,2,0,0,96.44,['discretionary_mitigation'],['failed_crime'],False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
110,65+,Male,Turk,Homeless,False,False,False,False,False,False,False,True,True,True,True,Primary School,Single,Unemployed,2,1,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
111,25-34,Male,Turk,Houseowner,True,False,False,False,False,False,True,True,False,False,True,Middle School,Married,Student,2,0,0,0,99.62,"['unjust_provocation_severe', 'discretionary_mitigation']",['femicide'],False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,205,True
112,45-54,Female,Turk,Houseowner,True,False,True,False,True,False,True,False,True,False,True,Primary School,Married,Student,1,0,0,0,100.0,"['mental_disorder_partially', 'discretionary_mitigation']",[],True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,256,True
113,55-64,Female,Other,Rent,True,True,False,False,True,False,True,True,True,True,True,Middle School,Married,Retired,4,1,0,0,94.66,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
114,25-34,Female,Turk,Rent,False,False,False,False,False,False,True,True,False,True,True,High School,Single,Employed,3,1,0,0,97.88,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
115,45-54,Male,Turk,Houseowner,False,False,True,False,True,False,True,True,True,True,False,High School,Married,Retired,1,1,0,0,100.0,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
116,55-64,Female,Turk,Rent,False,True,False,False,False,False,False,False,True,True,True,Middle School,Married,Student,2,2,0,0,97.53,['discretionary_mitigation'],['destructive'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Life Imprisonment,0,False
117,45-54,Male,Turk,Rent,True,False,True,True,True,False,True,True,True,True,False,Middle School,Married,Retired,0,1,0,0,97.47,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
118,35-44,Male,Turk,Houseowner,False,False,False,False,True,False,True,False,True,True,True,Literate without schooling,Married,Retired,1,1,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
119,35-44,Male,Turk,Houseowner,True,False,False,False,True,False,False,True,True,True,True,Middle School,Single,Student,4,1,0,0,100.0,"['mental_disorder_partially', 'unjust_provocation_moderate', 'discretionary_mitigation']",[],True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,185,True
120,45-54,Male,Turk,Rent,True,False,False,True,False,False,False,False,False,True,True,Primary School,Married,Student,3,0,0,0,99.62,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
121,35-44,Female,Turk,Houseowner,True,True,False,True,False,False,True,False,True,True,True,Primary School,Single,Retired,3,0,0,0,100.0,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
122,35-44,Male,Turk,Rent,True,False,False,False,False,False,True,True,True,False,False,Bachelor’s Degree,Single,Retired,3,0,0,0,90.59,['discretionary_mitigation'],['destructive'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Life Imprisonment,0,False
123,55-64,Male,Turk,Rent,True,False,False,True,True,False,True,True,True,True,True,Middle School,Married,Employed,2,2,0,0,94.69,"['mental_disorder_partially', 'discretionary_mitigation']",[],True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,252,True
124,35-44,Male,Turk,Houseowner,False,False,True,False,False,False,True,True,True,True,True,Primary School,Married,Employed,1,2,0,0,99.62,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
125,45-54,Male,Turk,Rent,False,True,True,False,False,False,True,True,True,True,True,Primary School,Married,Employed,1,1,0,0,99.62,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
126,25-34,Male,Turk,Houseowner,True,True,False,True,True,False,False,False,True,False,True,Middle School,Married,Retired,0,1,0,0,96.91,['discretionary_mitigation'],['blood_feud'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Life Imprisonment,0,False
127,35-44,Female,Turk,Houseowner,True,False,True,False,False,False,True,True,True,False,True,Middle School,Married,Unemployed,1,1,0,0,100.0,['discretionary_mitigation'],['monstrous'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Life Imprisonment,0,False
128,35-44,Male,Turk,Rent,True,False,True,False,False,False,False,True,True,False,False,Primary School,Married,Employed,1,1,0,0,98.3,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
129,45-54,Female,Other,Houseowner,True,True,False,True,False,False,False,False,False,True,True,Middle School,Married,Employed,3,1,0,0,99.62,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
130,45-54,Male,Turk,Rent,False,False,False,True,True,False,False,True,True,True,True,Literate without schooling,Married,Student,0,2,0,0,98.3,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
131,25-34,Male,Turk,Rent,False,True,False,False,True,False,False,False,False,True,True,Middle School,Married,Retired,2,0,0,0,100.0,['mental_disorder_partially'],['femicide'],True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
132,25-34,Female,Turk,Houseowner,True,False,True,False,True,False,True,True,False,True,False,High School,Single,Retired,1,1,0,0,100.0,['discretionary_mitigation'],['tradition'],False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
133,55-64,Male,Turk,Rent,False,False,True,False,True,False,True,True,True,False,True,Middle School,Married,Retired,1,1,0,0,99.18,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
134,45-54,Female,Turk,Houseowner,True,True,False,False,True,False,False,True,True,False,False,Primary School,Single,Retired,3,0,0,0,97.12,"['mental_disorder_partially', 'discretionary_mitigation']",['premeditated_kill'],True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,255,True
135,25-34,Male,Turk,Rent,True,False,False,False,True,False,True,False,False,True,True,Primary School,Married,Retired,1,1,0,0,100.0,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
136,35-44,Male,Other,Houseowner,True,True,False,True,False,False,True,True,False,True,True,Primary School,Single,Retired,2,0,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
137,65+,Male,Turk,Rent,True,False,False,False,False,False,False,True,False,False,False,Middle School,Single,Retired,2,2,0,0,79.2,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
138,35-44,Male,Turk,Rent,True,False,False,False,True,False,False,True,False,True,True,High School,Married,Student,5,0,0,0,98.38,"['mental_disorder_partially', 'discretionary_mitigation']",[],True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,257,True
